JongName,CurJuka,DungRak,Debi,PrevJuka,Volume,Money,StartJuka,HighJuka,LowJuka,High52,Low52,UpJuka,DownJuka,Per,Amount,FaceJuka
피제이메탈,"2,125",3,0,"2,125","426,173","899,806,780","2,125","2,145","2,085","2,875","1,605","2,760","1,490",25,"24,803,369",500
피제이전자,"4,930",5,30,"4,960","22,689","112,531,380","4,990","5,020","4,930","5,350","2,980","6,440","3,475",15.12,"15,000,000",500
픽셀플러스,"5,000",5,120,"5,120","26,115","129,949,260","5,050","5,250","4,890","5,430","2,040","6,650","3,590",-5.62,"8,166,558",500
필로시스헬스케어,"1,375",2,55,"1,320","3,039,508","4,134,334,005","1,315","1,400","1,300","1,870",775,"1,715",925,-2.26,"59,310,756",500
필룩스보통주,"3,410",2,20,"3,390","3,974,661","13,825,371,230","3,425","3,555","3,395","10,400","2,925","4,405","2,375",-20.3,"90,043,128",500
필옵틱스,"15,850",2,"2,550","13,300","5,243,843","76,757,963,800","13,350","16,150","12,950","13,800","7,110","17,250","9,350",-17.04,"18,860,101",500
하나마이크론,"7,050",5,490,"7,540","2,943,973","21,131,095,270","7,380","7,440","6,980","7,540","3,125","9,800","5,280",-71.94,"30,369,511",500
하나머티리얼즈,"23,800",5,"2,250","26,050","1,306,232","31,783,055,100","26,500","26,550","23,550","27,750","10,100","33,850","18,250",16.75,"19,627,674",500
하나제약보통주,"25,600",3,0,"25,600","299,661","7,695,415,750","25,250","26,100","25,200","28,400","14,600","33,250","17,950",14.4,"16,200,000",500
하나투어보통주,"39,050",2,50,"39,000","120,384","4,726,067,800","39,350","40,050","38,950","56,900","27,800","50,700","27,300",-53.86,"13,939,185",500
하림,"2,810",2,55,"2,755","983,783","2,753,301,195","2,770","2,820","2,760","4,400","1,650","3,580","1,930",-6.12,"106,209,702",500
하림지주,"7,020",2,170,"6,850","245,390","1,715,546,840","6,850","7,070","6,820","10,450","3,645","8,900","4,800",9.54,"92,341,820",100
하이로닉,"4,290",2,25,"4,265","22,621","96,964,305","4,290","4,330","4,265","6,050","2,080","5,540","2,990",18.57,"14,099,995",100
하이록코리아,"13,750",5,50,"13,800","69,722","961,756,150","13,750","13,950","13,600","19,850","6,800","17,900","9,700",14.52,"13,613,232",500
하이비젼시스템,"12,200",5,400,"12,600","623,774","7,815,560,350","12,800","13,150","12,100","14,550","5,440","16,350","8,850",20.1,"14,942,112",500
하이소닉,"3,330",,0,"3,330",0,0,0,0,0,"4,200",798,"999,999,999","-99,999,999",-5.9,"14,765,297","1,000"
하이스틸 보통주,"17,000",3,0,"17,000","8,177","138,953,150","17,150","17,150","16,900","27,250","10,150","22,100","11,900",1062.5,"1,999,944","5,000"
하이텍팜,"11,100",5,500,"11,600","91,208","1,031,055,100","11,550","11,700","11,000","13,800","6,750","15,050","8,150",-18.66,"7,088,782",500
하츠,"6,280",2,60,"6,220","122,662","763,793,410","6,250","6,280","6,140","8,350","3,020","8,080","4,360",32.37,"12,800,000",500
한국기업평가,"89,800",2,"2,000","87,800","25,907","2,325,823,500","89,500","90,900","88,300","87,800","55,700","114,100","61,500",19.68,"4,540,514","5,000"
한국내화보통주,"3,530",2,130,"3,400","307,190","1,073,212,405","3,430","3,530","3,420","6,190","1,805","4,420","2,380",18.29,"22,863,632",500
한국단자공업보통주,"45,650",2,350,"45,300","168,423","7,727,388,950","46,300","47,450","44,700","61,200","20,950","58,800","31,750",14.91,"10,415,000",500
한국미라클피플사,"18,050",,0,"18,050",0,0,0,0,0,"18,050","18,050","20,750","15,350",,"1,100,000",500
한국석유공업보통주,"102,000",2,"3,800","98,200","17,856","1,836,918,200","99,600","109,500","99,600","155,500","61,200","127,500","68,800",-8.4,"655,200","5,000"
한국선재,"3,035",5,45,"3,080","7,897,377","25,865,089,415","3,140","3,430","3,030","3,240","1,605","4,000","2,160",27.34,"24,522,254",500
한국아트라스비엑스,"45,700",2,100,"45,600","4,246","193,304,200","45,600","45,900","45,300","56,300","38,500","59,200","31,950",3.27,"9,150,000","1,000"
한국알콜산업,"19,150",2,200,"18,950","924,847","17,708,539,350","19,150","19,500","18,900","19,800","7,100","24,600","13,300",12.39,"21,605,760",500
한국자산신탁보통주,"3,090",5,30,"3,120","428,081","1,327,456,210","3,125","3,155","3,065","4,005","1,400","4,055","2,185",4.22,"123,977,752",500
한국전자금융,"6,360",5,70,"6,430","125,021","797,517,080","6,450","6,470","6,360","8,390","3,865","8,350","4,510",42.4,"34,147,728",500
한국전자홀딩스보통주,535,2,7,528,"47,537","25,308,277",528,540,528,766,366,686,370,-1.88,"46,803,136",500
한국정밀기계,"1,605",2,10,"1,595","22,296","35,500,490","1,595","1,620","1,565","3,000","1,585","2,070","1,120",-10.99,"8,404,000",500
한국정보인증,"7,020",5,180,"7,200","2,285,747","16,338,958,040","7,140","7,400","7,000","7,840","2,205","9,360","5,040",30.66,"31,165,000",500
한국정보통신,"9,410",5,60,"9,470","39,996","377,882,310","9,550","9,550","9,400","11,600","6,370","12,300","6,630",14.5,"37,444,271",500
한국조선해양보통주,"91,700",2,"4,500","87,200","775,258","70,440,890,900","87,400","92,000","87,300","131,500","66,300","113,000","61,100",42.01,"70,773,116","5,000"
한국종합기술보통주,"4,050",2,95,"3,955","181,908","746,806,720","4,000","4,190","3,965","4,480","3,170","5,140","2,770",-12.46,"10,950,000",500
한국철강보통주,"4,580",3,0,"4,580","114,169","527,379,635","4,585","4,680","4,565","5,210","2,750","5,950","3,210",11.04,"46,050,000","1,000"
한국카본보통주,"8,590",2,110,"8,480","1,087,262","9,336,561,670","8,540","8,680","8,500","9,210","4,180","11,000","5,940",19.93,"43,960,757",500
한국컴퓨터,"2,375",2,15,"2,360","39,371","93,410,375","2,380","2,390","2,355","3,100","1,595","3,065","1,655",4.79,"16,071,290",500
한국코퍼레이션,282,,0,282,0,0,0,0,0,"2,615",282,366,198,-1.04,"38,785,593",500
한국콜마보통주,"50,300",2,100,"50,200","338,071","17,108,465,250","50,000","51,900","49,850","53,200","31,400","65,200","35,200",39.17,"22,881,180",500
한국큐빅,"3,225",2,90,"3,135","804,753","2,559,923,890","3,185","3,270","3,120","3,175","1,380","4,075","2,195",15.66,"16,350,563",500
한국테크놀로지그룹보통주,"14,200",2,250,"13,950","772,423","10,872,626,750","14,000","14,400","13,850","15,000","7,490","18,100","9,800",8.61,"93,020,173",500
한국토지신탁보통주,"1,755",2,10,"1,745","594,729","1,041,697,960","1,750","1,765","1,745","2,240","1,460","2,265","1,225",3.91,"252,489,230","1,000"
한국특수형강보통주,"1,560",3,0,"1,560","295,188","460,854,785","1,550","1,590","1,540","1,850",660,"2,025","1,095",-2.26,"32,353,490",500
한국팩키지,"2,720",2,10,"2,710","502,705","1,357,445,650","2,710","2,740","2,650","3,105","1,215","3,520","1,900",37.78,"25,000,000",500
한국항공우주산업보통주,"25,100",2,950,"24,150","1,120,282","27,770,378,800","24,300","25,250","24,050","41,750","16,350","31,350","16,950",14.36,"97,475,107","5,000"
한글과컴퓨터,"17,550",5,50,"17,600","611,503","10,974,899,100","18,150","18,400","17,450","17,650","6,500","22,850","12,350",20.31,"24,440,319",500
한독보통주,"37,800",5,"1,000","38,800","167,354","6,367,744,100","38,800","38,800","37,650","40,850","15,550","50,400","27,200",14.86,"13,763,533",500
한라보통주,"3,905",5,40,"3,945","230,432","905,927,545","3,970","4,000","3,905","3,965","1,785","5,120","2,765",139.46,"38,874,942","5,000"
한라아이엠에스,"5,470",2,80,"5,390","27,810","151,116,980","5,390","5,480","5,350","8,040","4,000","7,000","3,780",13.95,"11,744,978",500
한라홀딩스보통주,"30,900",5,100,"31,000","89,113","2,763,067,350","31,000","31,850","30,550","48,350","24,450","40,300","21,700",7.88,"10,472,070","5,000"
한류타임즈,917,,0,917,0,0,0,0,0,917,917,"1,190",642,-.7,"59,922,652",500
한빛소프트,"3,725",5,5,"3,730","675,063","2,496,579,105","3,685","3,780","3,615","4,320","1,605","4,845","2,615",38.4,"24,779,836",500
한섬보통주,"31,100",2,300,"30,800","122,766","3,779,423,400","30,800","31,100","30,200","37,500","16,750","40,000","21,600",8.01,"24,630,000",500
한세실업보통주,"12,100",2,150,"11,950","565,837","6,723,895,800","11,950","12,200","11,500","19,900","6,810","15,500","8,400",-2016.67,"40,000,000",500
한세엠케이보통주,"2,740",2,25,"2,715","45,603","123,594,095","2,740","2,775","2,660","4,795","1,925","3,525","1,905",-.71,"12,909,322",500
한세예스24홀딩스보통주,"4,160",3,0,"4,160","80,308","334,005,745","4,220","4,220","4,100","7,840","3,150","5,400","2,915",8.11,"40,000,000",500
한솔로지스틱스보통주,"2,255",5,55,"2,310","1,616,627","3,630,988,650","2,290","2,310","2,220","2,310",840,"3,000","1,620",10.49,"27,477,425",500
한솔인티큐브,"3,000",2,25,"2,975","92,486","276,984,565","2,975","3,025","2,950","7,400","2,390","3,865","2,085",-45.45,"13,879,521",500
한솔제지보통주,"14,250",2,300,"13,950","239,156","3,377,413,000","14,050","14,250","14,000","16,400","8,410","18,100","9,800",8.47,"23,800,576","5,000"
한솔케미칼보통주,"173,500",5,"3,500","177,000","110,641","19,217,578,000","177,000","180,000","171,000","177,000","66,200","230,000","124,000",22.25,"11,295,195","5,000"
한솔PNS보통주,"1,515",2,25,"1,490","154,988","234,230,415","1,495","1,555","1,490","2,060",905,"1,935","1,045",9.84,"20,493,012",500
한솔홀딩스보통주,"3,410",2,30,"3,380","243,081","859,711,055","3,380","3,420","3,350","4,485","2,150","4,390","2,370",5.66,"42,008,577","1,000"
한솔홈데코보통주,"1,245",2,90,"1,155","9,840,786","11,934,758,545","1,165","1,250","1,160","1,340",537,"1,500",810,-21.84,"80,565,149","1,000"
한신공영보통주,"15,600",5,200,"15,800","69,681","1,103,168,500","16,050","16,150","15,600","16,450","9,600","20,500","11,100",2.51,"11,570,702","5,000"
한양디지텍,"6,180",2,140,"6,040","170,040","1,043,757,080","6,090","6,280","6,000","6,180","2,735","7,850","4,230",-4.65,"11,292,405",500
한양이엔지,"10,850",2,50,"10,800","220,140","2,376,433,700","10,850","10,950","10,700","13,100","7,390","14,000","7,600",6.4,"18,000,000",500
한익스프레스보통주,"4,805",5,25,"4,830","171,273","823,095,615","4,820","4,890","4,780","7,150","2,980","6,270","3,385",10.03,"12,000,000",500
한일네트웍스,"4,710",5,20,"4,730","27,076","127,197,300","4,735","4,745","4,685","5,160","2,580","6,140","3,315",8,"11,954,227",500
한일철강보통주,"1,780",5,30,"1,810","48,878","87,421,990","1,790","1,815","1,770","2,255","1,080","2,350","1,270",-3.33,"22,841,537",500
한일현대시멘트보통주,"32,000",2,550,"31,450","81,053","2,601,734,100","31,300","32,750","31,250","40,750","16,250","40,850","22,050",13.02,"16,821,290","5,000"
한전KPS 보통주,"31,100",2,"1,550","29,550","801,517","24,809,045,600","29,550","31,600","29,550","40,800","24,750","38,400","20,700",9.13,"45,000,000",200
한국전력기술 보통주,"17,450",2,500,"16,950","303,571","5,309,885,250","16,900","17,750","16,850","24,450","12,950","22,000","11,900",25.14,"38,220,000",200
한전산업개발보통주,"3,365",2,80,"3,285","157,408","526,970,645","3,290","3,450","3,250","3,680","2,285","4,270","2,300",6.35,"32,600,000",500
한중엔시에스,"4,900",,0,"4,900",0,0,0,0,0,"5,100","2,500","5,630","4,165",0,"3,795,000",500
한진중공업 보통주,"6,440",2,70,"6,370","93,590","597,795,160","6,330","6,450","6,330","7,190","3,610","8,280","4,460",1.24,"83,274,281","5,000"
한진중공업홀딩스보통주,"3,560",2,105,"3,455","60,400","210,429,695","3,455","3,560","3,430","4,155","2,280","4,490","2,420",3.07,"29,529,812","5,000"
한창보통주,"1,455",2,5,"1,450","621,028","902,638,775","1,410","1,490","1,410","4,460","1,280","1,885","1,015",-14.13,"34,790,269",500
한창제지보통주,"1,985",2,5,"1,980","841,116","1,675,360,655","1,980","2,015","1,975","4,350","1,655","2,570","1,390",15.88,"59,667,486",500
한컴MDS,"13,300",2,450,"12,850","214,137","2,842,119,550","12,950","13,500","12,800","14,050","6,420","16,700","9,000",13.48,"8,828,608",500
한컴위드,"3,830",5,125,"3,955","455,516","1,770,712,200","3,970","4,005","3,805","4,020","1,320","5,140","2,770",2.01,"28,217,081",500
한프,480,,0,480,0,0,0,0,0,"1,300",329,624,336,0,"52,799,600",500
한화생명보험보통주,"1,575",2,45,"1,530","7,913,274","12,230,905,205","1,545","1,575","1,510","2,670",895,"1,985","1,075",87.5,"868,530,000","5,000"
한화손해보험보통주,"2,860",2,85,"2,775","1,190,666","3,425,272,070","2,835","2,940","2,780","3,380",965,"3,605","1,945",-4.06,"116,738,915","5,000"
한화솔루션보통주,"32,050",2,950,"31,100","4,742,875","151,426,369,250","31,100","33,100","30,450","31,100","9,410","40,400","21,800",-21.97,"159,864,497","5,000"
한화시스템보통주,"11,050",5,100,"11,150","1,989,946","22,230,001,500","11,400","11,700","10,850","12,200","4,730","14,450","7,850",15.65,"110,230,389","5,000"
해덕파워웨이,"1,100",,0,"1,100",0,0,0,0,0,"1,100","1,100","1,430",770,-5.85,"73,696,405",100
해성디에스보통주,"20,250",5,500,"20,750","373,600","7,651,033,500","21,050","21,050","20,200","20,750","11,000","26,950","14,550",18.78,"17,000,000","5,000"
해성산업,"12,100",3,0,"12,100","110,186","1,328,458,750","12,050","12,200","11,950","13,850","6,240","15,700","8,500",50.84,"18,118,975",500
해성옵틱스,"1,595",5,40,"1,635","262,926","417,720,720","1,635","1,635","1,570","2,570",811,"2,125","1,145",-3.81,"31,916,542",500
핸디소프트,"3,470",5,70,"3,540","46,355","162,759,570","3,570","3,570","3,470","3,840","1,585","4,600","2,480",-4.92,"19,400,000",500
핸즈코퍼레이션보통주,"6,810",2,10,"6,800","41,444","278,472,470","6,950","6,950","6,630","7,740","4,900","8,840","4,760",21.28,"21,863,268",500
헝셩그룹유한회사,661,5,9,670,"459,651","305,462,677",674,674,661,"1,300",434,871,469,,"80,000,000",0
헬릭스미스,"60,300",2,"3,700","56,600","528,995","31,137,962,900","56,500","60,800","56,400","199,200","54,100","73,500","39,700",-14.42,"26,765,714",500
현대건설기계보통주,"26,700",2,900,"25,800","580,283","15,672,080,350","27,500","28,000","26,350","32,900","10,900","33,500","18,100",157.99,"19,700,793","5,000"
현대공업,"5,560",2,280,"5,280","3,425,944","18,925,710,940","5,450","5,650","5,360","5,440","2,085","6,860","3,700",20.44,"15,340,000",500
현대그린푸드보통주,"8,020",5,210,"8,230","691,655","5,561,299,130","8,110","8,120","7,980","12,250","5,020","10,650","5,770",12.77,"97,704,482",500
현대로템보통주,"18,000",2,150,"17,850","6,417,142","119,437,247,200","18,250","19,250","17,900","20,800","8,850","23,200","12,500",-4.32,"85,000,000","5,000"
현대리바트보통주,"18,850",5,"3,350","22,200","2,101,294","41,271,251,100","20,400","20,850","18,650","22,200","5,680","28,850","15,550",19.47,"20,535,282","1,000"
현대모비스보통주,"239,000",2,"1,000","238,000","626,321","147,419,493,000","239,000","241,000","230,000","267,000","129,000","309,000","167,000",9.86,"95,054,694","5,000"
현대미포조선보통주,"32,650",2,"1,150","31,500","561,753","18,299,576,600","31,750","33,050","31,700","48,600","20,500","40,950","22,050",24.46,"39,942,149","5,000"
현대바이오사이언스,"12,850",2,250,"12,600","1,020,153","13,006,215,350","12,750","12,950","12,550","15,650","6,510","16,350","8,850",584.09,"35,915,877",500
현대백화점보통주,"62,500",2,900,"61,600","145,853","9,062,072,200","61,600","62,600","61,200","90,000","53,000","80,000","43,200",7.23,"23,402,441","5,000"
현대비앤지스틸보통주,"8,190",2,260,"7,930","290,245","2,360,017,700","8,040","8,220","7,980","9,540","5,010","10,300","5,560",5.72,"15,078,811","5,000"
현대약품보통주,"6,240",2,110,"6,130","3,948,408","25,166,747,740","6,100","6,700","6,100","7,210","2,855","7,960","4,300",148.57,"32,000,000",500
현대에너지솔루션보통주,"34,350",5,"1,500","35,850","289,080","10,049,194,500","35,400","35,700","34,000","35,850","13,000","46,600","25,100",12.32,"11,200,000","5,000"
현대에이치씨엔보통주,"4,050",5,5,"4,055","319,473","1,293,256,965","4,055","4,110","4,000","4,930","2,435","5,270","2,840",11.81,"112,876,596",500
현대엘리베이터보통주,"46,550",2,550,"46,000","291,417","13,578,822,400","45,900","47,100","45,800","94,200","36,350","59,800","32,200",39.12,"38,351,001","5,000"
현대일렉트릭보통주,"12,350",5,100,"12,450","487,173","5,983,495,600","12,450","12,600","12,050","15,200","4,900","16,150","8,750",-.95,"36,047,135","5,000"
현대종합상사보통주,"14,450",2,100,"14,350","123,788","1,783,164,950","14,450","14,600","14,300","21,350","7,060","18,650","10,050",11.18,"13,228,966","5,000"
현대중공업지주보통주,"247,000",2,"15,000","232,000","125,277","30,287,882,000","232,000","248,500","231,500","361,000","160,500","301,500","162,500",20.85,"15,798,617","5,000"
현대코퍼레이션홀딩스보통주,"10,450",5,150,"10,600","39,517","414,959,550","10,500","10,650","10,450","16,500","5,830","13,750","7,450",8.83,"9,100,836","5,000"
현대통신,"6,830",2,40,"6,790","34,854","237,301,140","6,720","6,890","6,720","8,450","4,190","8,820","4,760",5.52,"8,625,000",500
현대해상화재보험보통주,"23,500",2,"1,400","22,100","500,378","11,578,996,450","22,150","23,700","22,100","29,700","17,700","28,700","15,500",7.43,"89,400,000",500
현대홈쇼핑보통주,"62,800",2,300,"62,500","37,302","2,342,809,600","62,500","63,400","62,100","97,700","45,050","81,200","43,800",8.54,"12,000,000","5,000"
현우산업,"3,260",5,10,"3,270","80,632","261,789,335","3,240","3,285","3,220","3,535","1,630","4,250","2,290",20.9,"15,405,937",500
현진소재,400,,0,400,0,0,0,0,0,"2,840",175,520,280,-.17,"53,201,003",500
형지엘리트보통주,"1,625",5,45,"1,670","637,592","1,045,186,575","1,665","1,680","1,605","2,045",672,"2,170","1,170",-3.93,"31,154,798",500
